title,pub_date
Philadelphia Archdiocese says it will not support religious exemptions from Covid vaccination.,2021-08-20T21:38:34+0000
Philadelphia Archdiocese says it will not support religious exemptions from Covid vaccination.,2021-08-20T21:38:34+0000
"Facebook, Fearing Public Outcry, Shelved Earlier Report on Popular Posts",2021-08-20T22:08:43+0000
"Facebook, Fearing Public Outcry, Shelved Earlier Report on Popular Posts",2021-08-20T22:08:43+0000
"In Iowa, Gaetz and Greene Pick Up Where Trump Left Off",2021-08-21T07:00:08+0000
Why Your Next Trip Might Be More Expensive Than Your Last,2021-08-21T09:00:17+0000
A Dollar Per Doughnut Per Day: One Man’s Vaccination Quest,2021-08-21T12:00:07+0000
A Dollar Per Doughnut Per Day: One Man’s Vaccination Quest,2021-08-21T12:00:07+0000
"In Melbourne, Australia, a protest against Covid restrictions turned violent.",2021-08-21T14:05:45+0000
"In Melbourne, Australia, a protest against Covid restrictions turned violent.",2021-08-21T14:05:45+0000
Dying in the Name of Vaccine Freedom,2021-08-21T14:50:02+0000
Dying in the Name of Vaccine Freedom,2021-08-21T14:50:02+0000
Dying in the Name of Vaccine Freedom,2021-08-21T15:00:07+0000
Dying in the Name of Vaccine Freedom,2021-08-21T15:00:07+0000
The School Kids Are Not Alright,2021-08-21T15:00:08+0000
The School Kids Are Not Alright,2021-08-21T15:00:08+0000
A guide to vaccine boosters.,2021-08-21T17:41:20+0000
A guide to vaccine boosters.,2021-08-21T17:41:20+0000
"Phil Valentine, a radio host who scoffed at Covid, then urged his followers to get vaccinated, dies.",2021-08-22T01:51:02+0000
"Phil Valentine, a radio host who scoffed at Covid, then urged his followers to get vaccinated, dies.",2021-08-22T01:51:02+0000
"Jesse Jackson and his wife, Jacqueline, are hospitalized with Covid-19.",2021-08-22T02:11:56+0000
"Jesse Jackson and his wife, Jacqueline, are hospitalized with Covid-19.",2021-08-22T02:11:56+0000
A Hospital Finds an Unlikely Group Opposing Vaccination: Its Workers,2021-08-22T23:44:01+0000
A Hospital Finds an Unlikely Group Opposing Vaccination: Its Workers,2021-08-22T23:44:01+0000
The U.S. Is Getting a Crash Course in Scientific Uncertainty,2021-08-23T00:48:21+0000
The U.S. Is Getting a Crash Course in Scientific Uncertainty,2021-08-23T00:48:21+0000
2 New York Judges Ordered Defendants to Get Vaccinated. Can They Do That?,2021-08-23T09:00:07+0000
2 New York Judges Ordered Defendants to Get Vaccinated. Can They Do That?,2021-08-23T09:00:07+0000
Republicans Have Gone Too Far in the Region Hit Hardest by Covid,2021-08-23T09:00:11+0000
Republicans Have Gone Too Far in the Region Hit Hardest by Covid,2021-08-23T09:00:11+0000
Taiwan begins using a homegrown vaccine after months of shortages in imports.,2021-08-23T09:02:09+0000
Taiwan begins using a homegrown vaccine after months of shortages in imports.,2021-08-23T09:02:09+0000
Chevron and CVS mandate coronavirus vaccines.,2021-08-23T14:41:19+0000
Chevron and CVS mandate coronavirus vaccines.,2021-08-23T14:41:19+0000
Rice University says a testing glitch led to high rates of false positives.,2021-08-23T15:15:29+0000
Rice University says a testing glitch led to high rates of false positives.,2021-08-23T15:15:29+0000
"With F.D.A. approval for a Covid vaccine, the Pentagon and others add vaccine requirements.",2021-08-23T16:27:44+0000
"With F.D.A. approval for a Covid vaccine, the Pentagon and others add vaccine requirements.",2021-08-23T16:27:44+0000
"5 Questions About Booster Shots, Answered",2021-08-23T18:16:53+0000
"5 Questions About Booster Shots, Answered",2021-08-23T18:16:53+0000
Biden Praises Pfizer-BioNTech Vaccine Approval,2021-08-23T19:03:17+0000
Biden Praises Pfizer-BioNTech Vaccine Approval,2021-08-23T19:03:17+0000
Pentagon to Require Vaccinations for Active-Duty Troops,2021-08-23T19:39:41+0000
Pentagon to Require Vaccinations for Active-Duty Troops,2021-08-23T19:39:41+0000
N.Y.C. Requires Vaccination for All School Employees,2021-08-23T20:43:38+0000
N.Y.C. Requires Vaccination for All School Employees,2021-08-23T20:43:38+0000
Educators Will Be First N.Y.C. Workers to Face Full Vaccine Mandate,2021-08-23T20:45:29+0000
Educators Will Be First N.Y.C. Workers to Face Full Vaccine Mandate,2021-08-23T20:45:29+0000
Coronavirus Briefing: What Happened Today,2021-08-23T21:34:28+0000
Coronavirus Briefing: What Happened Today,2021-08-23T21:34:28+0000
"F.D.A. Fully Approves Pfizer-BioNTech’s Vaccine, a First for a Covid-19 Shot",2021-08-24T00:07:03+0000
"F.D.A. Fully Approves Pfizer-BioNTech’s Vaccine, a First for a Covid-19 Shot",2021-08-24T00:07:03+0000
Jimmy Fallon Celebrates the F.D.A.’s Full Approval of a Covid Vaccine,2021-08-24T05:37:17+0000
Jimmy Fallon Celebrates the F.D.A.’s Full Approval of a Covid Vaccine,2021-08-24T05:37:17+0000
Caught in the Crossfire Over Covid’s Origins,2021-08-24T07:00:12+0000
My Roommates Have Been Listening to My Therapy Sessions. Is That OK?,2021-08-24T09:00:09+0000
"Many Older Americans Still Aren’t Vaccinated, Making the Delta Wave Deadlier",2021-08-24T09:00:52+0000
"Many Older Americans Still Aren’t Vaccinated, Making the Delta Wave Deadlier",2021-08-24T09:00:52+0000
"F.D.A., Not F.D.R.",2021-08-24T10:25:35+0000
"F.D.A., Not F.D.R.",2021-08-24T10:25:35+0000
More Vaccine Mandates,2021-08-24T12:00:39+0000
More Vaccine Mandates,2021-08-24T12:00:39+0000
Using Mandates to Overcome Vaccine Resistance,2021-08-24T17:53:49+0000
Using Mandates to Overcome Vaccine Resistance,2021-08-24T17:53:49+0000
"New York’s governor calls for a school mask mandate, and for teachers to face vaccine rules.",2021-08-24T19:41:14+0000
"New York’s governor calls for a school mask mandate, and for teachers to face vaccine rules.",2021-08-24T19:41:14+0000
"New York’s governor calls for a school mask mandate, and for teachers to face vaccine rules.",2021-08-24T19:41:14+0000
Hochul Calls for Mask Mandate for New York Schools,2021-08-24T20:41:16+0000
Hochul Calls for Mask Mandate for New York Schools,2021-08-24T20:41:16+0000
Oregon brings back an outdoor mask mandate for both vaccinated and unvaccinated people.,2021-08-24T20:44:03+0000
Oregon brings back an outdoor mask mandate for both vaccinated and unvaccinated people.,2021-08-24T20:44:03+0000
"Massachusetts is set to issue a mandate for masks in schools, a reversal for the governor.",2021-08-24T21:13:33+0000
"Vaccines prevented fewer infections as Delta emerged, federal researchers find.",2021-08-24T21:54:30+0000
"Vaccines prevented fewer infections as Delta emerged, federal researchers find.",2021-08-24T21:54:30+0000
The timelines for F.D.A. approval for the Moderna and Johnson & Johnson vaccines remain unclear.,2021-08-24T21:57:35+0000
The timelines for F.D.A. approval for the Moderna and Johnson & Johnson vaccines remain unclear.,2021-08-24T21:57:35+0000
Coronavirus Briefing: What Happened Today,2021-08-24T22:29:20+0000
Coronavirus Briefing: What Happened Today,2021-08-24T22:29:20+0000
Interview With Kathy Hochul: ‘I Feel a Heavy Weight of Responsibility’,2021-08-25T01:08:36+0000
Jimmy Fallon: Americans Care More About New ‘Spider-Man’ Than Covid’s Origins,2021-08-25T05:47:24+0000
Jimmy Fallon: Americans Care More About New ‘Spider-Man’ Than Covid’s Origins,2021-08-25T05:47:24+0000
"You May Think You Want Vaccine Mandates, but Do You Really?",2021-08-25T09:00:12+0000
"Rejecting Covid Inquiry, China Peddles Conspiracy Theories Blaming the U.S.",2021-08-25T09:00:18+0000
"Houses of Worship Struggle Back, and Tread Lightly on Vaccines",2021-08-25T09:00:20+0000
"Houses of Worship Struggle Back, and Tread Lightly on Vaccines",2021-08-25T09:00:20+0000
"Extra Shots from J. & J. and Pfizer Give Immune Boost, Companies Report",2021-08-25T10:45:05+0000
"Extra Shots from J. & J. and Pfizer Give Immune Boost, Companies Report",2021-08-25T10:45:05+0000
Pfizer and BioNTech say a third shot boosts antibodies against the virus.,2021-08-25T16:18:44+0000
Pfizer and BioNTech say a third shot boosts antibodies against the virus.,2021-08-25T16:18:44+0000
A Bumpy Fall Semester,2021-08-25T16:40:43+0000
A Bumpy Fall Semester,2021-08-25T16:40:43+0000
"In Florida, the pandemic is worse now than it has ever been before.",2021-08-25T19:49:36+0000
"In Florida, the pandemic is worse now than it has ever been before.",2021-08-25T19:49:36+0000
The W.H.O. will address inequities by making vaccines in Latin America.,2021-08-25T20:36:25+0000
The W.H.O. will address inequities by making vaccines in Latin America.,2021-08-25T20:36:25+0000
"Heart Problem More Common After Covid-19 Than After Vaccination, Study Finds",2021-08-25T21:00:05+0000
"Heart Problem More Common After Covid-19 Than After Vaccination, Study Finds",2021-08-25T21:00:05+0000
Coronavirus Briefing: What Happened Today,2021-08-25T21:50:14+0000
Coronavirus Briefing: What Happened Today,2021-08-25T21:50:14+0000
"Biden Falls Short on Pledge for U.S. to Be the World’s Vaccine ‘Arsenal,’ Experts Say",2021-08-25T23:37:15+0000
"Biden Falls Short on Pledge for U.S. to Be the World’s Vaccine ‘Arsenal,’ Experts Say",2021-08-25T23:37:15+0000
"In This Remote American Outpost, Pandemic Recovery Is a Faraway Dream",2021-08-26T03:11:05+0000
"In This Remote American Outpost, Pandemic Recovery Is a Faraway Dream",2021-08-26T03:11:05+0000
Delta’s Extra $200 Insurance Fee Shows Vaccine Dilemma for Employers,2021-08-26T07:00:12+0000
Delta’s Extra $200 Insurance Fee Shows Vaccine Dilemma for Employers,2021-08-26T07:00:12+0000
Limited-Edition Comic Books for Children Getting Vaccinated,2021-08-26T08:31:42+0000
Limited-Edition Comic Books for Children Getting Vaccinated,2021-08-26T08:31:42+0000
Japan halts 1.6 million doses of the Moderna vaccine over contamination worries.,2021-08-26T08:55:22+0000
Japan halts 1.6 million doses of the Moderna vaccine over contamination worries.,2021-08-26T08:55:22+0000
Where the Delta Wave Has Driven Up Covid-19 Vaccinations,2021-08-26T09:00:01+0000
Where the Delta Wave Has Driven Up Covid-19 Vaccinations,2021-08-26T09:00:01+0000
"Weekly Health Quiz: Covid, Aloe and Heartburn",2021-08-26T09:00:02+0000
Why Vaccine Mandates for Teachers Have Been a Harder Sell Than Mask Mandates for Kids,2021-08-26T09:00:08+0000
Why Vaccine Mandates for Teachers Have Been a Harder Sell Than Mask Mandates for Kids,2021-08-26T09:00:08+0000
"Breakthrough Covid Cases: Uncommon and Often Mild, but Not Always",2021-08-26T09:00:20+0000
"Breakthrough Covid Cases: Uncommon and Often Mild, but Not Always",2021-08-26T09:00:20+0000
"In a twist, China’s delay in approving BioNTech’s vaccine could help Taiwan.",2021-08-26T10:16:47+0000
"In a twist, China’s delay in approving BioNTech’s vaccine could help Taiwan.",2021-08-26T10:16:47+0000
Nebraska is recruiting unvaccinated nurses to plug a staffing shortage.,2021-08-26T11:19:06+0000
Delta Makes the Unvaccinated Pay,2021-08-26T11:41:57+0000
Delta Makes the Unvaccinated Pay,2021-08-26T11:41:57+0000
Guam tries (and mostly fails) to lure tourists back with vaccines.,2021-08-26T12:49:57+0000
The Biden administration is being criticized for falling short on its pledge to provide vaccines to the world.,2021-08-26T14:50:16+0000
The Biden administration is being criticized for falling short on its pledge to provide vaccines to the world.,2021-08-26T14:50:16+0000
N.Y.C. lays out safety measures for public schools as Delta variant rises.,2021-08-26T15:15:32+0000
N.Y.C. lays out safety measures for public schools as Delta variant rises.,2021-08-26T15:15:32+0000
Illinois will require masks indoors for everyone and educators must get shots or face testing.,2021-08-26T15:37:42+0000
Why Must Wall Street Return to the Office?,2021-08-26T20:15:30+0000
Why Must Wall Street Return to the Office?,2021-08-26T20:15:30+0000
N.Y.C.’s Challenge: Keeping 1 Million Students Safe Amid Delta,2021-08-26T21:12:32+0000
"Facing Its Worst Virus Surge, Oregon Returns to Strict Mandates",2021-08-26T21:45:41+0000
Coronavirus Briefing: What Happened Today,2021-08-26T22:07:08+0000
Coronavirus Briefing: What Happened Today,2021-08-26T22:07:08+0000
Why Is It Taking So Long to Get a Covid Vaccine for Kids?,2021-08-27T00:05:10+0000
Why Is It Taking So Long to Get a Covid Vaccine for Kids?,2021-08-27T00:05:10+0000
Illinois Governor Orders Indoor Mask Mandate,2021-08-27T02:04:09+0000
Illinois Governor Orders Indoor Mask Mandate,2021-08-27T02:04:09+0000
"Quotation of the Day: Vaccines Are Top Defense, but Virus Can Still Slip By",2021-08-27T02:48:31+0000
Calls Grow to Discipline Doctors Spreading Virus Misinformation,2021-08-27T09:00:25+0000
Calls Grow to Discipline Doctors Spreading Virus Misinformation,2021-08-27T09:00:25+0000
Show Me the Data!,2021-08-27T09:00:26+0000
Show Me the Data!,2021-08-27T09:00:26+0000
"India hits a vaccination milestone, giving at least one shot to more than half of its eligible population.",2021-08-27T09:56:43+0000
"India hits a vaccination milestone, giving at least one shot to more than half of its eligible population.",2021-08-27T09:56:43+0000
A Different Approach to Vaccinations,2021-08-27T13:41:56+0000
A Different Approach to Vaccinations,2021-08-27T13:41:56+0000
Why Provincetown’s Response to Its Covid Outbreak Was So Effective,2021-08-27T15:00:10+0000
The Best of Late Night This Week �,2021-08-27T15:53:28+0000
"Half of the adolescents in the U.S. have received at least one dose of a coronavirus vaccine, White House says.",2021-08-27T17:13:50+0000
"Half of the adolescents in the U.S. have received at least one dose of a coronavirus vaccine, White House says.",2021-08-27T17:13:50+0000
"A study confirms a small risk of blood clots after vaccines, but not as high as the risk Covid brings.",2021-08-27T17:41:48+0000
"A study confirms a small risk of blood clots after vaccines, but not as high as the risk Covid brings.",2021-08-27T17:41:48+0000
Some Hotels Are Mandating Vaccines. Will Others Follow?,2021-08-27T20:31:14+0000
Some Hotels Are Mandating Vaccines. Will Others Follow?,2021-08-27T20:31:14+0000
Coronavirus Briefing: What Happened Today,2021-08-27T20:59:40+0000
Coronavirus Briefing: What Happened Today,2021-08-27T20:59:40+0000
Texas anti-mask organizer clings to life in a battle with Covid-19.,2021-08-27T22:03:02+0000
Texas anti-mask organizer clings to life in a battle with Covid-19.,2021-08-27T22:03:02+0000
"The Delta variant carries a higher risk of hospitalization, a study finds.",2021-08-27T22:30:05+0000
Biden Floats Faster Access to Booster Shots Amid Spread of Variant,2021-08-27T23:44:35+0000
"U.S. Open Tightens Protocols, Fans Must Provide Proof of Covid Vaccination",2021-08-27T23:46:37+0000
How the Delta Variant Infiltrated an Elementary School Classroom,2021-08-28T01:00:16+0000
How the Delta Variant Infiltrated an Elementary School Classroom,2021-08-28T01:00:16+0000
"Britons, Unfazed by High Covid Rates, Weigh Their ‘Price of Freedom’",2021-08-28T09:00:16+0000
"Britons, Unfazed by High Covid Rates, Weigh Their ‘Price of Freedom’",2021-08-28T09:00:16+0000
"Experience, Education, Vaccination: The New Qualifications for Job Seekers",2021-08-28T12:00:03+0000
Italy will impose tighter restrictions in Sicily after a surge in cases.,2021-08-28T15:26:19+0000
